Date,State_Name,SL_No,District_Name,Outlay,Amt. Released Centre,Amt. Released State,Amt. Released Beneficiary,Amt. Released Total,Expenditure Centre,Expenditure State,Expenditure Beneficiary,Expenditure Total,IHHL construction BPL,IHHL construction APL,IHHL construction Total,Construction SCW,Construction School toilets,Construction Nursery toilets,Construction RSMs,Construction PCs,Total Expenditure BPL Toilets,Total Expenditure School Toilets,Total Expenditure Nursery toilets,Total Expenditure SCWs
29-Sep-2013,NAGALAND,11,ZUNHEBOTO,0,0,0,0,0,37.71,0,0,37.71,596,0,596,0,48,0,0,0,30.4,7.32,0,0
29-Sep-2013,ORISSA,1,ANGUL,0,0,0,0.56,0.56,2.74,0.68,0.56,4,19,44,63,0,0,0,0,0,3.46,0,0,0
29-Sep-2013,ORISSA,2,BALANGIR,0,0,0,0,0,0.41,0,0,0.4,21,33,54,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,3,BALESWAR,0,0,0,8.02,8.02,31.92,13.74,8.02,53.68,872,0,872,0,2,0,0,0,47.96,0.7,0,1.89
29-Sep-2013,ORISSA,4,BARGARH,0,0,0,0,0,0,0,0,0,69,45,114,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,5,BHADRAK,0,0,0,0,0,0.22,0.29,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,6,BOUDH,0,0,0,0.12,0.12,1.24,0.97,0.12,2.34,13,0,13,0,0,0,0,0,1.03,0.35,0,0
29-Sep-2013,ORISSA,7,CUTTACK,0,0,0,0.19,0.19,2.86,0.97,0.31,4.14,9,0,9,1,0,0,0,0,0.52,0,0,1.18
29-Sep-2013,ORISSA,8,DEBAGARH,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,9,DHENKANAL,0,0,0,0,0,1.5,0.43,0,1.93,19,0,19,0,0,0,0,0,0.88,0,0,0
29-Sep-2013,ORISSA,10,GAJAPATI,0,0,0,0,0,0.31,0.08,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,11,GANJAM,0,0,0,0.24,0.24,1.76,1.23,0.24,3.23,59,0,59,0,20,0,0,0,2.04,0.53,0,0
29-Sep-2013,ORISSA,12,JAGATSINGHAPUR,0,0,0,0,0,9.57,4.11,1.44,15.12,86,200,286,0,0,0,0,0,14.69,0,0,0
29-Sep-2013,ORISSA,13,JAJAPUR,0,0,0,0,0,0.92,0,0,0.92,0,0,0,0,0,0,0,0,0,0.35,0.08,0
29-Sep-2013,ORISSA,14,JHARSUGUDA,0,0,0,0,0,82.52,1.77,0,84.29,0,119,119,0,0,0,0,0,82.72,0,0,0
29-Sep-2013,ORISSA,15,KALAHANDI,0,0,0,0,0,2.32,0.79,0,3.11,22,14,36,0,0,0,0,0,1.62,0,0,0
29-Sep-2013,ORISSA,16,KANDHAMAL,0,0,0,0,0,6.13,2.19,0,8.33,0,0,0,0,2,0,0,0,0,5.25,0,0
29-Sep-2013,ORISSA,17,KENDRAPARA,0,0,0,0,0,0.13,0.03,0,0.16,10,0,10,0,2,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,18,KENDUJHAR,0,0,0,0,0,3.34,1.39,0,4.74,74,0,74,0,0,0,0,0,3.44,0.34,0,0
29-Sep-2013,ORISSA,19,KHORDHA,0,0,0,0,0,0.57,0.14,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,20,KORAPUT,0,0,0,0,0,3.19,0.86,0,4.05,0,0,0,0,0,0,0,0,0.54,0,0,0
29-Sep-2013,ORISSA,21,MALKANGIRI,0,0,0,0,0,1.7,0.65,0,2.35,0,0,0,0,0,0,0,0,0,1.75,0,0
29-Sep-2013,ORISSA,22,MAYURBHANJ,0,0,0,0.36,0.36,7.67,0,0.35,8.01,20,0,20,0,0,0,0,0,4.13,0.2,0,0
29-Sep-2013,ORISSA,23,NABARANGAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,24,NAYAGARH,0,0,0,0,0,2.21,0,0,2.2,32,0,32,0,0,0,0,0,1.48,0,0,0
29-Sep-2013,ORISSA,25,NUAPADA,0,0,0,0,0,1.1,0.37,0,1.47,0,0,0,0,0,0,0,0,0.05,0.7,0,0
29-Sep-2013,ORISSA,26,PURI,0,0,0,0,0,27.21,11.79,0,38.99,0,0,0,0,1,0,0,0,37.21,1.05,0,0
29-Sep-2013,ORISSA,27,RAYAGADA,0,0,0,0,0,0.82,0.34,0,1.16,0,0,0,0,20,0,0,0,0,1.06,0,0
29-Sep-2013,ORISSA,28,SAMBALPUR,0,0,0,0,0,0.15,0.1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,29,SONEPUR,0,0,0,0,0,0.22,0.05,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,ORISSA,30,SUNDARGARH,0,0,0,0,0,0,0,0,0,131,0,131,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUDUCHERRY,1,PONDICHERRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,1,AMRITSAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,2,BARNALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,3,BATHINDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,4,FARIDKOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,5,FATEHGARH SAHIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,6,FEROZEPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,7,GURDASPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,8,HOSHIARPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,9,JALANDHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,10,KAPURTHALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,11,LUDHIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,12,MANSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,13,MOGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,14,MUKTSAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,15,NAWANSHAHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,16,PATIALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,17,RUPNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,18,S.A.S NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,19,SANGRUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,PUNJAB,20,TARN TARAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,1,AJMER,0,0,0,0,0,14,5,2.16,21.16,320,521,841,0,0,4,0,0,15,3,0.16,0
29-Sep-2013,RAJASTHAN,2,ALWAR,0,0,0,0,0,4.64,1.16,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,3,BANSWARA,0,0,0,0,0,0,0,0,0,220,177,397,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,4,BARAN,0,0,0,0.4,0.4,1.92,0.74,0.4,3.05,120,132,252,0,0,0,0,0,2.42,0,0,0
29-Sep-2013,RAJASTHAN,5,BARMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,6,BHARATPUR,0,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,7,BHILWARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,8,BIKANER,0,0,0,0,0,4.45,1.43,0,5.88,2036,1520,3556,0,0,0,0,0,2.96,0,0,0
29-Sep-2013,RAJASTHAN,9,BUNDI,0,0,0,0,0,0.88,0.22,0,1.11,50,160,210,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,10,CHITTORGARH,0,0,0,0,0,0,0,0,0,1,2,3,0,52,35,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,11,CHURU,0,0,0,0,0,1.06,0.27,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,12,DAUSA,0,0,0,0,0,0.51,0.22,0,0.73,49,2,51,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,13,DHOLPUR,0,0,0,0,0,0,0,0,0,0,331,331,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,14,DUNGARPUR,0,0,0,0,0,0,0,0,0,50,19000,19050,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,15,GANGANAGAR,0,0,0,0,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,16,HANUMANGARH,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,17,JAIPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,18,JAISALMER,0,0,0,0,0,0,0,0,0,150,240,390,0,10,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,19,JALOR,0,0,0,0,0,0.2,0.2,0,0.4,0,300,300,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,20,JHALAWAR,0,0,0,0,0,0,0,7.49,7.49,0,0,0,0,0,0,0,0,7.49,0,0,0
29-Sep-2013,RAJASTHAN,21,JHUNJHUNU,0,0,0,3.89,3.89,17.82,9.8,3.89,31.5,56,231,287,0,0,0,0,0,23.78,1.35,1.52,0
29-Sep-2013,RAJASTHAN,22,JODHPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,23,KARAULI,0,0,0,0,0,170.35,0,0,170.35,0,0,0,0,0,0,0,0,114.35,0,0,0
29-Sep-2013,RAJASTHAN,24,KOTA,0,0,0,0,0,0,1,0,1,29,123,152,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,25,NAGAUR,0,0,0,0,0,15.22,0.11,0,15.33,104,300,404,0,0,14,0,0,2.76,0,0,3.6
29-Sep-2013,RAJASTHAN,26,PALI,0,0,0,0,0,0,0,0,0,630,234,864,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,27,RAJSAMAND,0,0,0,0,0,11.77,5,3.08,19.87,143,133,276,0,0,0,0,0,18.87,0,0,0
29-Sep-2013,RAJASTHAN,28,SAWAI MADHOPUR,0,0,0,0,0,2.57,0.86,0,3.43,123,280,403,0,0,1,0,0,0,0,0,1.8
29-Sep-2013,RAJASTHAN,29,SIKAR,0,0,0,0.6,0.6,9.4,5.07,0.6,15.06,354,3594,3948,0,0,0,0,0,0,8.24,0,6
29-Sep-2013,RAJASTHAN,30,SIROHI,0,0,0,0,0,0,0,0,0,343,347,690,5,0,9,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,31,TONK,0,0,0,0,0,0,0,0,0,8,80,88,0,0,0,0,0,0,0,0,0
29-Sep-2013,RAJASTHAN,32,UDAIPUR,0,0,0,0,0,0,0,0,0,714,253,967,0,0,0,0,0,0,0,0,0
29-Sep-2013,SIKKIM,1,EAST SIKKIM,0,0,0,0,0,19.6,0,0,19.6,195,12,207,9,18,8,0,0,1.74,4.85,0.56,10.8
29-Sep-2013,SIKKIM,2,NORTH SIKKIM,0,0,0,0,0,17.72,0,0,17.72,30,13,43,137,16,6,0,0,1.59,10.07,0.42,4.8
29-Sep-2013,SIKKIM,3,SOUTH SIKKIM,0,0,0,0,0,27.72,0,0,27.72,39,17,56,9,18,9,0,0,2.07,4.85,0.63,10.8
29-Sep-2013,SIKKIM,4,WEST SIKKIM,0,0,0,0,0,18.95,0,0,18.95,537,12,549,9,20,8,0,0,1.81,5.39,0.56,10.8
29-Sep-2013,TAMIL NADU,1,COIMBATORE,0,0,0,0,0,466.15,73.02,0,539.16,6577,0,6577,0,0,0,0,0,502.08,0,9.36,0
29-Sep-2013,TAMIL NADU,2,CUDDALORE,0,0,0,0,0,943.2,615,113.09,1671.3,396,0,396,46,0,0,0,0,1495.33,33.67,6.82,92
29-Sep-2013,TAMIL NADU,3,DHARMAPURI,0,0,0,0,0,555.57,211.71,0,767.28,0,0,0,0,10,0,0,0,611.76,8.05,12.32,0
29-Sep-2013,TAMIL NADU,4,DINDIGUL,0,0,0,0,0,470.47,15.48,0,485.95,6977,0,6977,0,76,0,0,0,421.15,25.2,0,0
29-Sep-2013,TAMIL NADU,5,ERODE,0,0,0,0,0,5.12,1.28,0,6.39,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,TAMIL NADU,6,KANCHIPURAM,0,0,0,0,0,41.31,13.72,0,55.03,5877,1050,6927,0,14,165,0,0,0,4.9,13.2,0
29-Sep-2013,TAMIL NADU,7,KANYAKUMARI(NAGERCOIL),0,0,0,0,0,2.54,0.63,0,3.18,0,126,126,0,0,0,0,0,0,0,0,0
29-Sep-2013,TAMIL NADU,8,KARUR,0,0,0,16.93,16.93,66.29,47.14,16.93,130.37,0,0,0,0,0,0,0,0,129.79,0,0,0
29-Sep-2013,TAMIL NADU,9,KRISHNAGIRI,0,0,26.44,0,26.44,481.9,93.28,0,575.18,5171,0,5171,0,0,42,0,0,496.09,4,0,0
29-Sep-2013,TAMIL NADU,10,MADURAI,0,0,89.08,80.9,169.98,443.17,140.61,50.52,634.32,312,0,312,0,18,0,0,0,631.58,0,0,0
29-Sep-2013,TAMIL NADU,11,NAGAPATTINAM,0,0,0,0,0,428.61,2.86,0,431.47,4,0,4,0,0,0,0,0,417.16,0,0,0
29-Sep-2013,TAMIL NADU,12,NAMAKKAL,0,0,0,0,0,157.21,117.43,0,274.65,0,3413,3413,0,0,0,0,0,261.97,0,0,0
29-Sep-2013,TAMIL NADU,13,NILGIRIS(UDHAGAMANDALAM),0,0,0,0,0,11.71,4.81,0,16.52,212,0,212,0,1,0,0,0,15.06,0,0,0
29-Sep-2013,TAMIL NADU,14,PERAMBALUR,0,0,0,0,0,15.11,3.78,0,18.9,0,141,141,0,0,0,0,0,0,0,0,0
29-Sep-2013,TAMIL NADU,15,PUDUKKOTTAI,0,0,0,0,0,244.83,229.48,0,474.3,0,0,0,0,0,0,0,0,474.3,0,0,0
29-Sep-2013,TAMIL NADU,16,RAMANATHAPURAM,0,0,0,0,0,232.9,76.83,34.67,344.4,0,0,0,0,0,0,0,0,214.35,34.56,8,0
29-Sep-2013,TAMIL NADU,17,SALEM,0,0,0,0,0,559.35,1.68,0,561.02,10985,302,11287,0,0,0,0,0,551.88,0,0,0
29-Sep-2013,TAMIL NADU,18,SIVAGANGA,0,0,0,0,0,499.89,82.12,0,582.01,344,0,344,0,0,0,0,0,570.71,0,0,0
29-Sep-2013,TAMIL NADU,19,THANJAVUR,0,0,0,0,0,821.31,58.12,0,879.42,1429,0,1429,0,0,0,0,0,848.39,0,0,0
29-Sep-2013,TAMIL NADU,20,THENI,0,0,0,0,0,82.09,3.72,0,85.81,1458,0,1458,0,0,0,0,0,82.09,0,0,0
29-Sep-2013,TAMIL NADU,21,THOOTHUKUDI,0,0,0,15.52,15.52,402.38,51.24,15.52,469.14,698,1027,1725,0,0,0,0,0,428.62,0,0,0
29-Sep-2013,TAMIL NADU,22,TIRUCHIRAPPALLI,0,0,0,0,0,170.81,0,0,170.81,0,0,0,0,0,0,0,0,170.81,0,0,0
29-Sep-2013,TAMIL NADU,23,TIRUNELVELI,0,0,0,0,0,111.34,2.1,0,113.45,0,0,0,0,0,0,0,0,102.8,0,0,0
29-Sep-2013,TAMIL NADU,24,TIRUVALLUR,0,0,200,100.06,300.06,1171.74,251.96,96.77,1520.47,6789,0,6789,0,0,0,0,0,976.11,0,0,0
29-Sep-2013,TAMIL NADU,25,TIRUVANNAMALAI,0,0,0,0,0,416.9,138.99,4.08,559.97,0,355,355,0,0,0,0,0,558.07,0,0,0
29-Sep-2013,TAMIL NADU,26,TIRUVARUR,0,0,0,0,0,164.77,11.66,0,176.43,0,0,0,0,0,0,0,0,126.81,43.34,1.02,5.25
29-Sep-2013,TAMIL NADU,27,VELLORE,0,0,0,5.15,5.14,825.52,32.65,5.15,863.32,3822,6231,10053,0,0,0,0,0,820.5,0,0,0
29-Sep-2013,TAMIL NADU,28,VILLUPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,TAMIL NADU,29,VIRUDHUNAGAR,0,0,0,0,0,1025.41,9.5,0,1034.9,380,0,380,0,0,0,0,0,1017.08,0,0,0
29-Sep-2013,TRIPURA,1,DHALAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,TRIPURA,2,NORTH TRIPURA,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0
29-Sep-2013,TRIPURA,3,SOUTH TRIPURA,0,0,0,0,0,0.15,0.04,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,TRIPURA,4,WEST TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,1,AGRA,0,0,139.91,0,139.91,399.26,0.82,0,400.09,0,0,0,0,0,0,0,0,391.97,0,0,0
29-Sep-2013,UTTAR PRADESH,2,ALIGARH,0,0,0,0,0,125.83,0,0,125.83,66,0,66,0,0,0,0,0,125.83,0,0,0
29-Sep-2013,UTTAR PRADESH,3,ALLAHABAD,0,0,0,0,0,363.47,0,0,363.47,1259,1926,3185,0,0,0,0,0,363.47,0,0,0
29-Sep-2013,UTTAR PRADESH,4,AMBEDKAR NAGAR,0,0,93.03,70,163.03,203.87,89.19,70,363.06,7780,0,7780,0,0,0,0,0,363.06,0,0,0
29-Sep-2013,UTTAR PRADESH,5,AURAIYA,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,6,AZAMGARH,0,0,0,0,0,109.44,47.87,0.78,158.09,0,0,0,0,0,0,0,0,158.09,0,0,0
29-Sep-2013,UTTAR PRADESH,7,BAGPAT,0,0,19.92,0,19.92,15.3,0.1,0,15.4,0,221,221,0,0,0,0,0,15,0,0,0
29-Sep-2013,UTTAR PRADESH,8,BAHRAICH,0,0,0,0,0,91.95,0.93,0,92.89,0,0,0,0,0,0,0,0,90.65,0,0,0
29-Sep-2013,UTTAR PRADESH,9,BALLIA,0,0,0,0,0,63.79,31.25,0,95.04,0,0,0,0,0,0,0,0,0,0,0,91.8
29-Sep-2013,UTTAR PRADESH,10,BALRAMPUR,0,0,31.06,0,31.06,453.64,198.35,0,652,0,376,376,0,0,0,0,0,651.22,0,0,0
29-Sep-2013,UTTAR PRADESH,11,BANDA,0,0,0,0.9,0.9,5.09,0.15,0.9,6.14,94,500,594,0,0,0,0,0,5.54,0,0,0
29-Sep-2013,UTTAR PRADESH,12,BARABANKI,0,0,0,0,0,205.18,89.77,0,294.95,0,0,0,0,0,0,0,0,294.95,0,0,0
29-Sep-2013,UTTAR PRADESH,13,BAREILLY,0,0,0,0,0,131.55,0.18,0,131.73,0,0,0,0,0,0,0,0,131.55,0,0,0
29-Sep-2013,UTTAR PRADESH,14,BASTI,0,0,26.05,0,26.05,249.28,171.41,0,420.68,11,2200,2211,0,0,0,0,0,420.68,0,0,0
29-Sep-2013,UTTAR PRADESH,15,BIJNOR,0,0,0,0,0,15.74,3.94,0,19.67,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,16,BUDAUN,0,0,0,0,0,302.62,132.4,0,435.02,0,0,0,0,0,0,0,0,435.02,0,0,0
29-Sep-2013,UTTAR PRADESH,17,BULANDSHAHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,18,CHANDAULI,0,0,0,0,0,71.1,14.51,8,93.61,0,0,0,0,0,0,0,0,93.45,0,0,0
29-Sep-2013,UTTAR PRADESH,19,CHITRAKOOT,0,0,0,0,0,127.79,0,0,127.79,0,0,0,0,0,0,0,0,127.79,0,0,0
29-Sep-2013,UTTAR PRADESH,20,DEORIA,0,0,194.23,0,194.23,230.79,100.96,0,331.75,170,996,1166,0,0,0,0,0,331.74,0,0,0
29-Sep-2013,UTTAR PRADESH,21,ETAH,0,0,0,0,0,11.9,0,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,22,ETAWAH,0,0,0,0,0,6.4,0,0,6.39,0,0,0,0,0,0,0,0,5.79,0,0,0
29-Sep-2013,UTTAR PRADESH,23,FAIZABAD,0,0,0,0,0,104.55,0.11,0,104.66,298,381,679,0,0,0,0,0,104.1,0,0,0
29-Sep-2013,UTTAR PRADESH,24,FARRUKHABAD,0,0,0,0,0,254.78,111.47,0,366.26,0,0,0,0,0,0,0,0,366.25,0,0,0
29-Sep-2013,UTTAR PRADESH,25,FATEHPUR,0,0,0,0,0,134.24,0,0,134.24,0,0,0,0,0,0,0,0,134.24,0,0,0
29-Sep-2013,UTTAR PRADESH,26,FIROZABAD,0,0,14.5,0,14.5,208.91,2.88,0,211.79,187,2263,2450,0,0,0,0,0,208.15,0,0,0
29-Sep-2013,UTTAR PRADESH,27,GAUTAM BUDDHA NAGAR,0,0,0,0,0,26.36,0.53,0,26.89,0,0,0,0,0,0,0,0,26.89,0,0,0
29-Sep-2013,UTTAR PRADESH,28,GHAZIABAD,0,0,0,5.43,5.43,113.87,18.8,14.59,147.26,0,0,0,0,0,0,0,0,145.48,0,0,0
29-Sep-2013,UTTAR PRADESH,29,GHAZIPUR,0,0,0,0,0,0,0,0,0,110,979,1089,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,30,GONDA,0,0,0,0,0,464.83,0,0,464.83,68,1528,1596,0,0,0,0,0,464.83,0,0,0
29-Sep-2013,UTTAR PRADESH,31,GORAKHPUR,0,0,0,0,0,101,0.1,0,101.1,0,1000,1000,0,0,0,0,0,100,0,0,0
29-Sep-2013,UTTAR PRADESH,32,HAMIRPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,33,HARDOI,0,0,0,0,0,470.49,36.55,0,507.02,0,0,0,0,0,0,0,0,469.61,0,0,0
29-Sep-2013,UTTAR PRADESH,34,JALAUN,0,0,0,0,0,0.73,0.18,0,0.9,27,28,55,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,35,JAUNPUR,0,0,0,0,0,167.85,434.96,0,602.81,1015,2932,3947,0,0,0,0,0,602.81,0,0,0
29-Sep-2013,UTTAR PRADESH,36,JHANSI,0,0,0,0,0,65.95,0,0,65.95,127,316,443,0,0,0,0,0,65.95,0,0,0
29-Sep-2013,UTTAR PRADESH,37,JYOTIBA PHULE NAGAR,0,0,0,0,0,159.79,0,0,159.79,0,0,0,0,0,0,0,0,154.79,0,0,0
29-Sep-2013,UTTAR PRADESH,38,KANNAUJ,0,0,0,0,0,0,0,0,0,236,510,746,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,39,KANPUR DEHAT,0,0,0,0,0,71.92,29.14,0,101.06,200,0,200,0,0,0,0,0,85.56,0,0,0
29-Sep-2013,UTTAR PRADESH,40,KANPUR NAGAR,0,0,0,0,0,212.58,0,30,242.58,0,0,0,0,0,0,0,0,241.58,0,0,0
29-Sep-2013,UTTAR PRADESH,41,KANSHIRAM NAGAR,0,0,0,0,0,141.21,50.99,0,192.2,0,0,0,0,0,0,0,0,192.2,0,0,0
29-Sep-2013,UTTAR PRADESH,42,KAUSHAMBI,0,0,0,0,0,103,0.38,0,103.38,500,500,1000,0,0,0,0,0,103.38,0,0,0
29-Sep-2013,UTTAR PRADESH,43,KUSHINAGAR,0,0,0,120,120,161,1,119,281,1400,0,1400,0,0,0,0,0,271,0,0,0
29-Sep-2013,UTTAR PRADESH,44,LAKHIMPUR KHERI,0,0,0,0,0,55.42,24.25,0,79.67,0,0,0,0,0,0,0,0,79.67,0,0,0
29-Sep-2013,UTTAR PRADESH,45,LALITPUR,0,0,0,0,0,79.29,0,0,79.29,0,0,0,0,0,0,0,0,72.67,0,0,0
29-Sep-2013,UTTAR PRADESH,46,LUCKNOW,0,0,0,0,0,61.04,77.4,0,138.44,0,0,0,0,0,0,0,0,80.55,0,0,0
29-Sep-2013,UTTAR PRADESH,47,MAHAMAYA NAGAR(HATHRAS),0,0,0,32.07,32.07,114.01,25.14,32.06,171.21,95,343,438,0,0,0,0,0,171.21,0,0,0
29-Sep-2013,UTTAR PRADESH,48,MAHARAJGANJ,0,0,0,0,0,247.6,106.26,0,353.86,0,0,0,0,0,0,0,0,340.07,0,0,0
29-Sep-2013,UTTAR PRADESH,49,MAHOBA,0,0,0,0,0,0,0,0,0,0,2072,2072,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,50,MAINPURI,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,51,MATHURA,0,0,55.52,0,55.52,112.67,1.51,0,114.18,0,0,0,0,0,0,0,0,112.69,0,0,0
29-Sep-2013,UTTAR PRADESH,52,MAU,0,0,0,0,0,1.6,12.9,0,14.5,0,893,893,0,0,0,0,0,12.5,0,0,0
29-Sep-2013,UTTAR PRADESH,53,MEERUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-2013,UTTAR PRADESH,54,MIRZAPUR,0,0,0,0,0,10.33,0.42,0,10.73,195,131,326,0,0,0,0,0,10.14,0,0,0
29-Sep-2013,UTTAR PRADESH,55,MORADABAD,0,0,0,0,0,455.65,0,0,455.65,0,0,0,0,0,5,0,0,455.16,0,0,0
29-Sep-2013,UTTAR PRADESH,56,MUZAFFARNAGAR,0,0,0,0,0,213.14,0,0,213.13,0,0,0,0,0,0,0,0,213.13,0,0,0
29-Sep-2013,UTTAR PRADESH,57,PILIBHIT,0,0,0,0,0,31.56,13.47,0,45.03,0,0,0,0,0,0,0,0,43.83,0,0,0
29-Sep-2013,UTTAR PRADESH,58,PRATAPGARH,0,0,0,0,0,227.32,99.21,0,326.52,115,0,115,0,0,0,0,0,324.94,0,0,0
